epoch,accuracy,auc,loss,precision,recall,val_accuracy,val_auc,val_loss,val_precision,val_recall
0,0.9097344875335693,0.9181147813796997,0.25374937057495117,0.720040500164032,0.7595361471176147,0.748414158821106,0.5157010555267334,1.629280686378479,0.3425414264202118,0.023134328424930573
1,0.9557521939277649,0.9761607050895691,0.13434253633022308,0.8646959066390991,0.8970857262611389,0.7471082210540771,0.46468687057495117,2.030827045440674,0.12941177189350128,0.004104477819055319
2,0.9661123156547546,0.9841695427894592,0.10526199638843536,0.892751932144165,0.9246261715888977,0.7412313222885132,0.6732062697410583,1.3444929122924805,0.4633123576641083,0.16492536664009094
3,0.9719255566596985,0.9897074699401855,0.08612775057554245,0.9134436845779419,0.9387397170066833,0.7569962739944458,0.6928106546401978,1.2965259552001953,0.4825327396392822,0.5772387981414795
4,0.9753127694129944,0.990690290927887,0.07940223813056946,0.9200118780136108,0.9476655721664429,0.7456156611442566,0.6382778882980347,1.7519210577011108,0.42492014169692993,0.04962686449289322
5,0.9776777625083923,0.9926290512084961,0.07212889939546585,0.9276902675628662,0.9523192048072815,0.7215484976768494,0.47489434480667114,1.6127523183822632,0.1818181872367859,0.05223880708217621
6,0.9791730046272278,0.9937108159065247,0.06602410227060318,0.9311929941177368,0.9581171870231628,0.7099813222885132,0.43445679545402527,2.550287961959839,0.1948608160018921,0.06791044771671295
7,0.980759859085083,0.9940820932388306,0.06117955595254898,0.9354957938194275,0.9636862874031067,0.7451492547988892,0.6226093173027039,1.7304222583770752,0.454253613948822,0.10559701174497604
8,0.9815532565116882,0.9949794411659241,0.058322224766016006,0.9400386810302734,0.9639914631843567,0.7048507332801819,0.4165557026863098,2.125838041305542,0.06627219170331955,0.020895522087812424
